категория,подкатегория,марка,название,описание,диаметр,цена,единица,в_наличии,рейтинг,отзывы,фото,ключевые_слова,spec_Марка,spec_Размер,spec_ГОСТ,spec_Единица
Метизы,Болты,Болт с полной резьбой 6,Болты 25 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 25",25,10626,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;25,Болт с полной резьбой 6,25,,кг
Метизы,Болты,Болт с полной резьбой 6,Болты 25 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 25",25,10849,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;25,Болт с полной резьбой 6,25,,кг
Метизы,Болты,Болт с полной резьбой 6,Болты 25 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 25",25,11917,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;25,Болт с полной резьбой 6,25,,кг
Метизы,Болты,Болт с полной резьбой 6,Болты 25 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 25",25,817,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;25,Болт с полной резьбой 6,25,,кг
Метизы,Болты,Болт с полной резьбой 6,Болты 30 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 30",30,11113,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;30,Болт с полной резьбой 6,30,,кг
Метизы,Болты,Болт с полной резьбой 6,Болты 30 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 30",30,8514,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;30,Болт с полной резьбой 6,30,,кг
Метизы,Болты,Болт с полной резьбой 6,Болты 30 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 30",30,173616,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;30,Болт с полной резьбой 6,30,,тыс.шт
Метизы,Болты,Болт с полной резьбой 6,Болты 30 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 30",30,195914,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;30,Болт с полной резьбой 6,30,,тыс.шт
Метизы,Болты,Болт с полной резьбой 6,Болты 35 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 35",35,10484,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;35,Болт с полной резьбой 6,35,,кг
Метизы,Болты,Болт с полной резьбой 6,Болты 35 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 35",35,10849,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;35,Болт с полной резьбой 6,35,,кг
Метизы,Болты,Болт с полной резьбой 6,Болты 35 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 35",35,219283,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;35,Болт с полной резьбой 6,35,,тыс.шт
Метизы,Болты,Болт с полной резьбой 6,Болты 40 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 40",40,10433,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;40,Болт с полной резьбой 6,40,,кг
Метизы,Болты,Болт с полной резьбой 6,Болты 40 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 40",40,10849,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;40,Болт с полной резьбой 6,40,,кг
Метизы,Болты,Болт с полной резьбой 6,Болты 40 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 40",40,11059,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;40,Болт с полной резьбой 6,40,,кг
Метизы,Болты,Болт с полной резьбой 6,Болты 40 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 40",40,236386,тыс.шт,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;40,Болт с полной резьбой 6,40,,тыс.шт
Метизы,Болты,Болт с полной резьбой 6,Болты 45 Болт с полной резьбой 6,"Болты марки Болт с полной резьбой 6, размер 45",45,10849,кг,1,0,0,https://www.kavstal.ru/public/assets/images/products/METIZY/BOLTY/img.webp,инженерные системы;болты;болт с полной резьбой 6;45,Болт с полной резьбой 6,45,,кг
